,0
auc_train,0.9999906224441248
auc_test,0.7809997925119305
f1_train,0.9973177313918247
f1_test,0.34125000000000005
precision_test,0.26173020527859236
recall_test,0.4901774397972117
sensitivity,0.0
specificity,0.9803548795944234
ppv,0.0
npv,0.5234604105571847
hitrate,0.5180265654648957
MCC,-0.09675576268433929
