,0
auc_train,1.0
auc_test,0.7935340166947796
f1_train,1.0
f1_test,0.5218775160495478
precision_test,0.5149471518512305
recall_test,0.5732126638121189
sensitivity,0.16666666666666666
specificity,0.979758660957571
ppv,0.03345724907063197
npv,0.996437054631829
hitrate,0.9763547561826498
MCC,0.06616103999886419
