,0
auc_test,0.6235235977222419
f1_test,0.47344487384188205
precision_test,0.5082797554910965
recall_test,0.5642664342938792
sensitivity,0.3231292517006803
specificity,0.8054036168870783
ppv,0.034128817038747754
npv,0.9824306939434453
hitrate,0.7953549118668435
MCC,0.04613503494039815
