,0
auc_train,1.0
auc_test,0.8301501856732152
f1_train,1.0
f1_test,0.5350956651201104
precision_test,0.5235118457380367
recall_test,0.6412763536176329
sensitivity,0.3125
specificity,0.9700527072352659
ppv,0.05063291139240506
npv,0.9963907800836683
hitrate,0.9667090417924679
MCC,0.11526782435163953
