,0
auc_train,1.0
auc_test,0.7296915137875377
f1_train,0.9611380107666812
f1_test,0.4987731337076315
precision_test,0.49771746347941564
recall_test,0.4998332916562474
sensitivity,0.0
specificity,0.9996665833124948
ppv,0.0
npv,0.9954349269588313
hitrate,0.9951045469631596
MCC,-0.0012337226315528899
