,0
auc_train,0.81352170871846
auc_test,0.7741147258667751
f1_train,0.7389940806882329
f1_test,0.7126387892844539
precision_test,0.7195700942751845
recall_test,0.7133939633041895
sensitivity,0.7928901109692625
specificity,0.6338978156391164
ppv,0.6946093360174814
npv,0.7445308525328875
hitrate,0.7153406575717333
MCC,0.43292000480669
