,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.8767312170485109,0.8790502552288745,0.9225561589686124,0.948817377082998,0.9867228565682962,0.9899206339729298
logit_l2,0.8767584336703186,0.8790612388993168,0.9225734267835616,0.9489188629588801,0.9867276531832688,0.989935719810058
DT,0.8230932168168996,0.8313827031311309,0.8317226593792937,0.754986112428209,0.782857874851178,0.8712884675530725
RF,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,0.8407126451912685,0.8711607245920558,0.8476310481657846,0.8857330588300851,0.8998721974106638,0.9330355692359686
GBM,0.9108523309278282,0.932613814949027,0.949056481141736,0.9167058392272552,0.989110765806422,0.9551884227405648
NN,1.0,1.0,1.0,1.0,1.0,1.0
NN_l2,1.0,1.0,1.0,0.9999960945987656,1.0,1.0
