,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.7219508471989009,0.7717094080260143,0.8325327026827285,0.8197416800226266,0.9221563011456628,0.95216844032498
logit_l2,0.7223324683254465,0.7717833123937625,0.8327544157859731,0.8213443952107099,0.9225654664484452,0.9522828698935804
DT,0.7150816669210808,0.6250831424137167,0.7703052250387998,0.4857169793532573,0.5570785597381342,0.7556928710378762
RF,0.9971760036635628,0.9997043825290076,0.9995565737935111,0.9986801169039312,0.9974427168576104,0.9997711408627992
AdaBoost,0.7392764463440696,0.7229325253122459,0.6514670016998004,0.664655416234562,0.6745090016366612,0.8076438951825151
GBM,0.7158449091741719,0.7551548296504323,0.7798388884783091,0.6500424248138023,0.7793576104746317,0.7499713926078498
NN,0.9078766600519004,0.9506318823442466,0.9691818786490282,0.955689638917696,0.9577536824877252,0.987412747453942
NN_l2,0.911692871317356,0.9624565811839481,0.9688123568102874,0.9588950692938626,0.9581628477905072,0.987412747453942
