,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.4694562995203023,0.5152303384161456,0.4934694053606088,0.4480950492820846,0.3976052617875165,0.3007888141750422
logit_l2,0.4698317181656885,0.5153079784322468,0.493728411475053,0.44988339194926497,0.3982582733522944,0.3009852305674956
DT,0.4633773651491839,0.4923642760056997,0.4437221453149123,0.5267898050189069,0.5482353556469599,0.4424363982405099
RF,0.17696364983446472,-0.011344646986773269,-0.01389487821931618,0.06678764213781238,-0.03249220761015818,-0.01086877398653982
AdaBoost,0.4181442285895524,0.513406975091903,0.5540428121858295,0.5198236904105611,0.451852552715557,0.4123051055390357
GBM,0.4592993414403152,0.5245320557990364,0.5719451986660978,0.5132254369321653,0.3508557973751049,0.4638122897269338
NN,0.2414826135871243,0.17760180973320858,0.27112928931857644,0.29234298973033085,0.19851404211925,0.21192532009207649
NN_l2,0.2402702340751607,0.17972309094919495,0.2550436225183722,0.32352745088952883,0.1994596908123321,0.21192532009207649
