,0
auc_train,1.0
auc_test,0.6291619513955844
f1_train,1.0
f1_test,0.3608354673495519
precision_test,0.2823183203239137
recall_test,0.49985219126450375
sensitivity,0.0
specificity,0.9997043825290075
ppv,0.0
npv,0.5646366406478274
hitrate,0.5645423813697258
MCC,-0.011344646986773267
