,0
auc_test,0.47226340017164703
f1_test,0.4966656351243964
precision_test,0.4978659334469484
recall_test,0.496077560034058
sensitivity,0.008695652173913044
specificity,0.983459467894203
ppv,0.004694835680751174
npv,0.9910370312131457
hitrate,0.974791215589236
MCC,-0.005786448975898604
