,0
auc_test,0.6432652560731364
f1_test,0.49932521638787314
precision_test,0.5005658206295639
recall_test,0.5013535975584833
sensitivity,0.02631578947368421
specificity,0.9763914056432824
ppv,0.010845986984815618
npv,0.9902856542743121
hitrate,0.9671366316329146
MCC,0.0017503067419365624
