,0
auc_test,0.6809667357954274
f1_test,0.30560728014977845
precision_test,0.5103396868835655
recall_test,0.6480788651896646
sensitivity,0.9038961038961039
specificity,0.3922616264832254
ppv,0.024861582425433112
npv,0.9958177913416978
hitrate,0.4008842390947493
MCC,0.07825826729834565
