,0
auc_train,0.8291363912160336
auc_test,0.7848233065563456
f1_train,0.7521966077407773
f1_test,0.7103730608217264
precision_test,0.7107110175314926
recall_test,0.710249492561228
sensitivity,0.7318862339667968
specificity,0.6886127511556593
ppv,0.714911269877852
npv,0.706510765185133
hitrate,0.7109499557130203
MCC,0.4209602570934996
