,0
auc_test,0.5731139751350647
f1_test,0.49996174262930765
precision_test,0.5037428910301744
recall_test,0.5188979087045871
sensitivity,0.08148148148148149
specificity,0.9563143359276927
ppv,0.015558698727015558
npv,0.9919270833333333
hitrate,0.9489637144457583
MCC,0.016820560392502338
