,0
auc_test,0.5465364571667488
f1_test,0.43397834058079565
precision_test,0.5019271643205645
recall_test,0.5421025648683222
sensitivity,0.34814814814814815
specificity,0.7360569815884962
ppv,0.011823899371069183
npv,0.9920304292700598
hitrate,0.7325697542784844
MCC,0.018015389068069765
