,0
auc_train,0.9714899651792258
auc_test,0.8408631085654779
f1_train,0.5648400420822552
f1_test,0.518790493849621
precision_test,0.52776810667238
recall_test,0.5146847175214788
sensitivity,0.034782608695652174
specificity,0.9945868263473054
ppv,0.06611570247933884
npv,0.9894205108654213
hitrate,0.9841269841269841
MCC,0.04038647311118867
