,0
auc_test,0.570993086712335
f1_test,0.49624232329821283
precision_test,0.5621243935993049
recall_test,0.500430580553567
sensitivity,0.0009718172983479105
specificity,0.9998893438087861
ppv,0.14285714285714285
npv,0.981391644341467
hitrate,0.9812854065989756
MCC,0.010343994544856117
