,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.3538133287298497,0.3874232722261878,0.39225355218563374,0.4209602570934996,0.0,0.0
logit_l2,0.3539206085310825,0.3859573303444537,0.3922733896232532,0.4208483717132269,0.3791162444005426,0.33782274377639976
DT,0.4822015993505603,0.4485345681692189,0.44982883936780893,0.3974148257854889,0.3766064079465787,0.3681397135005096
RF,0.07358506494465877,0.051457577868200086,0.08232823727085671,0.01729669782269639,0.046134963010789766,0.04038813863176507
AdaBoost,0.5058051830662028,0.471095312068753,0.4683440830976668,0.4254117094819143,0.37590608108932855,0.3914981608288708
GBM,0.5417192293499512,0.5080543981043892,0.512694813584117,0.4381540433171724,0.4211885581919653,0.36768264548992
NN,0.2388509376983397,0.21124419226154945,0.14366329317907092,0.1960851805719284,0.12021514178224105,0.22207258891419
NN_l2,0.2679215564941866,0.19333611362137484,0.120194602842029,0.16054529513609012,0.10694911550767464,0.2033807496816054
