,0
auc_train,1.0
auc_test,0.7423383913691781
f1_train,1.0
f1_test,0.4866177953360532
precision_test,0.5025853856053396
recall_test,0.5488485415509361
sensitivity,0.17777777777777778
specificity,0.9199193053240944
ppv,0.008686210640608035
npv,0.9964845605700713
hitrate,0.9170015726017823
MCC,0.022475970828209024
