,0
auc_test,0.6084278059271679
f1_test,0.5056825272507413
precision_test,0.5054006892877722
recall_test,0.5060359178118811
sensitivity,0.023809523809523808
specificity,0.9882623118142383
ppv,0.02127659574468085
npv,0.9895247828308635
hitrate,0.9780358495329462
MCC,0.011418952083006488
