,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
AdaBoost,0.051053041133739034,0.039011975323934335,0.04038647311118867,0.0312238813931763,0.02916370277378476,-0.0009333877728313594
DT,0.13255068377820595,0.12347804938205414,0.12650059229643199,0.1142015518909158,0.11240985582959374,0.10923838170510124
GBM,0.035122203410845064,0.04764726406378096,0.04626084251506216,0.043563589103114864,0.013754167249836738,0.013994926787006852
logit_l1,0.08226432782207356,0.08759248045257903,0.11334885488003645,0.10983241933302464,0.09106044894930976,0.08077076796985523
logit_l2,0.10011061629411497,0.0764711900410123,0.1158237351805658,0.11932939233566592,0.10103147631359567,0.06773217182830901
NN,0.06587459637650661,0.05545373294240708,0.07154683208402761,0.05856497225260163,0.07793796313113617,0.06100931947476902
NN_l2,0.07227795900832258,0.05498283601789415,0.07074735803423332,0.08147675926195874,0.07022476756179351,0.06130693840201089
RF,-0.0006690021543644628,0.09274536664538212,0.028038084625775568,0.031598416802488136,-0.0036412309961191603,0.07496917382591275
