,0
auc_train,0.9595530639311427
auc_test,0.7143333239784463
f1_train,0.5205420613334876
f1_test,0.486603949217567
precision_test,0.5087085118628893
recall_test,0.697454769121389
sensitivity,0.515625
specificity,0.8792845382427781
ppv,0.020048602673147023
npv,0.9973684210526316
hitrate,0.8775510204081632
MCC,0.0829346055462419
