,0
auc_test,0.6579768927885337
f1_test,0.4999742229818008
precision_test,0.5015364139948683
recall_test,0.504364619807349
sensitivity,0.03684210526315789
specificity,0.9718871343515403
ppv,0.012727272727272728
npv,0.9903455552624637
hitrate,0.9627787746731608
MCC,0.005179136203766103
