,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
AdaBoost,0.9901523515124752,0.9891842957880692,0.9893211289092296,0.9883985912575098,0.9894252598876808,0.9925389879950632
DT,0.9968175981240578,0.9967445797252426,0.9959868224019168,0.995288494366678,0.9948308964702408,0.9964259221795132
GBM,0.9903381642512076,0.9896586393450472,0.9898102770634188,0.9890300230946882,0.9892576366800696,0.9928074245939676
logit_l1,0.9954697036431132,0.991903330675336,0.9942115641498632,0.9934410710663332,0.9938422731656652,0.9952435312024354
logit_l2,0.9954990215264188,0.9942567567567568,0.9951067343568414,0.9963388016616208,0.9927995391705068,0.9957605344295992
NN,0.9918789735022508,0.9912546941715108,0.991769336945964,0.990496541640893,0.9918048530635764,0.9941319423863434
NN_l2,0.9919782266150982,0.991212292512462,0.9918607627335552,0.9906325828113538,0.991539653836218,0.9941086367385412
RF,0.9899047535443094,0.9891943127962084,0.9891469194312796,0.9882049961370076,0.9889745109662124,0.992384791981634
