,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,1.0,1.0,1.0,1.0,1.0,1.0
logit_l2,0.5947002849108955,0.5663043254058291,0.5771951898681957,0.5781650909595247,0.6125732497172818,0.6672369546621043
DT,0.6254632129755499,0.575153152781502,0.6303294073967121,0.6037077275143894,0.6130358795106405,0.6505117843131472
RF,0.9985102698273776,0.9983498690208537,0.998700521853922,0.9987748780656944,0.998535005654364,0.996991239196484
AdaBoost,0.7221094579244335,0.6957571007198696,0.6985210701099399,0.6632995076396755,0.6866968232754189,0.7101855402495502
GBM,0.709819184000298,0.6867845135207608,0.7196014933685362,0.6928180116039852,0.7326513827490491,0.6788885283619952
NN,0.9121245414424312,0.9500422846063408,0.9361811843815104,0.9506252744966598,0.9455638943147938,0.947346685938468
NN_l2,0.9091823243515018,0.9000020626637242,0.946515129638415,0.9439448926284644,0.9433535519687468,0.9524497802424708
