,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.0,0.0,0.0,0.0,0.0,0.0
logit_l2,0.032134038208479834,0.032337654353203814,0.03627494177763843,0.02457372056967351,0.03384362841168445,0.027550624690852343
DT,0.0738871042982096,0.06324295430759802,0.07113018539180913,0.015509893469848438,0.0410962901797392,0.02146335910354109
RF,0.0,0.0,0.0,0.0,0.0,0.0
AdaBoost,0.05381073204895431,0.036413265289220516,0.059993083944889426,0.037737050238060114,0.034591152583122266,0.0371338568681621
GBM,0.07371619579804492,0.057786590571284525,0.05767359848397111,0.05063015709008906,0.027620908720177417,0.033205645287996084
NN,0.002788326867996885,-0.00015645278679035556,0.00577841915706386,0.001434783941750451,0.008286826595142483,-0.00981094848088697
NN_l2,0.0007176638188240678,-0.0007661609327903545,-0.001896447027601089,0.0026847756637667546,0.016144997690915115,-0.002379560532110064
