,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,0.0,0.0,0.0,0.0,0.0,0.0
logit_l2,0.612987012987013,0.4376623376623376,0.4909090909090909,0.3207792207792208,0.37770897832817335,0.3740157480314961
DT,0.8987012987012987,0.7727272727272727,0.7038961038961039,0.5753246753246753,0.8730650154798761,0.7519685039370079
RF,0.0,0.0,0.0,0.0,0.0,0.0
AdaBoost,0.34935064935064936,0.14675324675324675,0.6584415584415585,0.6441558441558441,0.565015479876161,0.6653543307086615
GBM,0.6415584415584416,0.6233766233766234,0.6584415584415585,0.6194805194805195,0.38699690402476783,0.6948818897637795
NN,0.13376623376623376,0.07922077922077922,0.22857142857142854,0.0948051948051948,0.17027863777089786,0.1377952755905512
NN_l2,0.15584415584415584,0.12077922077922078,0.16753246753246753,0.1012987012987013,0.11145510835913312,0.13582677165354332
