,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
AdaBoost,0.5457357549662788,0.5304420547907495,0.5477859383139434,0.5437056061588026,0.6130836603125858,0.6109237565122948
DT,0.4990152889264574,0.4903687663170937,0.50936519089882,0.5010215415391591,0.5342824813822165,0.4994078535973124
GBM,0.6516900415029729,0.6191004399295741,0.6797191134125137,0.6816650386882162,0.7133583990915369,0.6915088067940794
logit_l1,0.4524051906852093,0.4571770436219592,0.4682226857534865,0.465495801018483,0.5148848915883629,0.5201669213202557
logit_l2,0.4528258441289824,0.45390051791004205,0.47802240123769,0.4691715145729956,0.5274223069910752,0.5081319467031277
NN,0.9219497675553864,0.9996452485645596,1.0,0.99714491607914,1.0,1.0
NN_l2,0.99964559169388,0.99750984657672,1.0,0.9960660608876016,1.0,1.0
RF,0.9982230345148392,0.9647628261868444,0.9902461701431888,0.9770102409117332,0.9884431411896342,0.9635467253506856
