,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
logit_l1,1.0,1.0,1.0,1.0,1.0,1.0
logit_l2,0.5118101471537657,0.6746225276484642,0.6382423212394394,0.7536040133410513,0.7304559498174328,0.7200820686971594
DT,0.3791046105211603,0.4603315352594892,0.5577723589250967,0.4789823313762783,0.25525075679555603,0.32424210265662035
RF,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,0.8141766290433892,0.924850365772556,0.5620089164757752,0.4880509385594972,0.5584683082108417,0.4754324525098164
GBM,0.6348983726262829,0.5874036306312963,0.5538560063055741,0.5569613274897324,0.7037730549574008,0.429870175810959
NN,0.8734388566085621,0.9204660213305746,0.7888864257740339,0.9081011053226384,0.850950285553787,0.8345537514591956
NN_l2,0.8461675460272936,0.8773615113672749,0.8271632306214439,0.9042421235425452,0.9201073557407234,0.8578655063850862
