,0
auc_test,0.4356959580926166
f1_test,0.4322465326003441
precision_test,0.4960080491450861
recall_test,0.44810387227209925
sensitivity,0.1509433962264151
specificity,0.7452643483177834
ppv,0.0088008800880088
npv,0.9832152182021634
hitrate,0.7364902506963789
MCC,-0.028786579612737253
