,0
auc_train,0.8929523585546115
auc_test,0.6797141187734069
f1_train,0.5274223069910752
f1_test,0.4777927381083765
precision_test,0.5108467971508462
recall_test,0.645138272028425
sensitivity,0.46524064171123
specificity,0.82503590234562
ppv,0.02889405513118565
npv,0.9927995391705069
hitrate,0.8210545002662879
MCC,0.07935453094856454
