,0
auc_train,0.8711607245920558
auc_test,0.8361282458312941
f1_train,0.7958837700769748
f1_test,0.7532689700107897
precision_test,0.7545476572051752
recall_test,0.758877576174819
sensitivity,0.7948226270373921
specificity,0.7229325253122459
ppv,0.6885953982888944
npv,0.8204999161214561
hitrate,0.7542256166270189
MCC,0.513406975091903
