,0
auc_test,0.7055268892375685
f1_test,0.4088343681501316
precision_test,0.5101656143830136
recall_test,0.6454978557362849
sensitivity,0.6727272727272727
specificity,0.6182684387452971
ppv,0.02932352108689499
npv,0.9910077076791322
hitrate,0.619186237387555
MCC,0.07691749072793296
