,Serie_6_Gap_6,Serie_6_Gap_12,Serie_12_Gap_6,Serie_12_Gap_12,Serie_24_Gap_6,Serie_24_Gap_12
AdaBoost,0.9723668585000456,0.9707234212629896,0.9724720223820944,0.999042705951178,0.9962600565340292,0.9872161685030744
DT,0.7541335525714807,0.7714328537170264,0.7542965627498002,0.7565282135829389,0.8317025440313112,0.8377670907652036
GBM,0.9474741938430621,0.9238609112709832,0.9401978417266188,0.9601659309684624,0.9412915851272016,0.9620746332257868
logit_l1,0.6836576230930849,0.7002897681854516,0.7284172661870504,0.7058448119980855,0.8120026092628833,0.8395933524076216
logit_l2,0.6929752443591851,0.6842525979216627,0.6926458832933653,0.7336595224166357,0.7980865405522941,0.8547513240396908
NN,0.9529551475290032,0.9232613908872902,0.9061250999200641,0.9205445939477744,0.9259404218308328,0.9162354660010956
NN_l2,0.952909472914954,0.9172661870503596,0.9109712230215828,0.9175131627931712,0.9201130680582736,0.9113045595665672
RF,0.9996802777016536,0.9990007993605116,0.999650279776179,0.999361803967452,0.9995216351380736,1.0
