,0
auc_train,1.0
auc_test,0.8005070134269057
f1_train,1.0
f1_test,0.5102924701373187
precision_test,0.5116038954437121
recall_test,0.5809758394165954
sensitivity,0.21739130434782608
specificity,0.9445603744853646
ppv,0.029615004935834157
npv,0.99359278595159
hitrate,0.9389445408248923
MCC,0.06130693840201089
