,0
auc_train,0.9489188029904257
auc_test,0.7249577966737527
f1_train,0.506616110615356
f1_test,0.4722736013098742
precision_test,0.5074905228237764
recall_test,0.7191024759284732
sensitivity,0.6
specificity,0.8382049518569463
ppv,0.01723237597911227
npv,0.9977486696684404
hitrate,0.8370839394198683
MCC,0.08102325830743018
